Age,Income,LoanAmount,CreditScore,InterestRate,LoanTerm,Education_High School,Education_Master's,Education_PhD,EmploymentType_Part-time,EmploymentType_Self-employed,EmploymentType_Unemployed,MaritalStatus_Married,MaritalStatus_Single,LoanPurpose_Business,LoanPurpose_Education,LoanPurpose_Home,LoanPurpose_Other,Default
68.0,144950.0,146480.0,731.0,15.8,36.0,0,0,0,1,0,0,1,0,0,0,0,0,0
44.0,18246.0,140324.0,341.0,22.08,60.0,0,0,0,0,0,1,0,0,0,0,0,0,1
49.0,53355.0,15267.0,680.0,20.75,48.0,0,0,0,1,0,0,0,0,0,0,0,0,0
53.0,118129.0,202985.0,532.0,2.05,24.0,1,0,0,0,0,0,0,1,0,0,0,0,0
32.0,45617.0,106853.0,503.0,19.68,24.0,0,0,0,0,0,0,1,0,0,0,0,0,1
54.0,33370.0,88389.0,700.0,17.52,60.0,0,0,0,0,0,1,0,1,0,0,0,0,0
31.0,130667.0,108506.0,733.0,7.4,36.0,0,0,0,0,0,1,0,1,0,0,0,0,0
22.0,104537.0,72841.0,848.0,15.83,48.0,0,0,0,0,0,1,0,0,0,0,0,0,1
57.0,73464.0,209554.0,555.0,14.01,24.0,1,0,0,0,0,0,1,0,0,0,0,0,0
51.0,68906.0,222818.0,661.0,14.25,24.0,1,0,0,1,0,0,1,0,0,0,0,0,1
24.0,105252.0,96480.0,567.0,20.45,48.0,0,0,0,1,0,0,0,1,0,0,0,0,1
64.0,30820.0,208717.0,678.0,4.77,60.0,0,0,0,0,0,0,0,0,0,0,0,0,0
35.0,135952.0,58461.0,791.0,8.33,12.0,0,0,0,0,0,0,0,0,0,0,0,0,0
48.0,42053.0,187814.0,419.0,16.03,24.0,0,0,0,0,0,1,1,0,0,0,0,0,1
43.0,73648.0,222408.0,816.0,17.98,48.0,0,0,0,0,0,1,1,0,0,0,0,0,1
67.0,132613.0,90621.0,574.0,15.28,36.0,0,0,0,0,0,0,1,0,0,0,0,0,0
28.0,22465.0,87179.0,764.0,2.63,24.0,1,0,0,1,0,0,0,0,0,0,0,0,1
44.0,23501.0,22337.0,345.0,22.57,24.0,1,0,0,0,0,0,0,1,0,0,0,0,0
23.0,96991.0,235370.0,482.0,17.87,24.0,0,0,0,1,0,0,1,0,0,0,0,0,0
46.0,56709.0,183596.0,441.0,10.22,12.0,0,0,0,0,0,0,1,0,0,0,0,0,1
30.0,71449.0,188331.0,375.0,24.58,24.0,0,0,0,1,0,0,0,1,0,0,0,0,1
45.0,52496.0,23228.0,502.0,5.18,48.0,0,0,0,0,0,0,0,0,0,0,0,0,1
65.0,93097.0,44029.0,505.0,9.76,48.0,0,0,0,0,0,0,0,0,0,0,0,0,0
57.0,75423.0,182789.0,742.0,16.97,24.0,0,0,0,0,0,0,0,0,0,0,0,0,1
64.0,149239.0,137034.0,596.0,20.43,36.0,0,0,0,0,0,1,0,0,0,0,0,0,0
56.0,77300.0,59515.0,741.0,16.09,12.0,0,0,0,0,0,0,0,0,0,0,0,0,0
64.0,142174.0,185742.0,639.0,5.99,24.0,0,0,0,0,0,0,0,0,0,0,0,0,0
41.0,95152.0,31013.0,728.0,22.43,60.0,0,0,0,0,0,0,0,1,0,0,0,0,0
46.0,25380.0,162261.0,576.0,17.14,12.0,0,0,0,0,0,0,1,0,0,0,0,0,1
62.0,128762.0,173228.0,382.0,24.72,48.0,0,0,0,1,0,0,0,0,0,0,0,0,0
33.0,97730.0,231922.0,824.0,22.0,48.0,0,0,0,0,0,1,0,1,0,0,0,0,1
41.0,146670.0,147156.0,331.0,20.04,24.0,0,0,0,0,0,0,0,0,0,0,0,0,0
26.0,122116.0,156473.0,585.0,7.7,24.0,0,0,0,0,0,0,0,0,0,0,0,0,0
47.0,54556.0,145372.0,655.0,7.98,60.0,0,0,0,0,0,1,0,1,0,0,0,0,0
23.0,93953.0,97865.0,533.0,20.11,60.0,0,0,0,1,0,0,0,0,0,0,0,0,1
21.0,43326.0,218324.0,349.0,8.05,60.0,0,0,0,0,0,0,1,0,0,0,0,0,1
44.0,23382.0,32252.0,487.0,13.36,36.0,0,0,0,1,0,0,0,0,0,0,0,0,0
45.0,81543.0,132822.0,708.0,8.48,36.0,0,0,0,0,0,1,0,0,0,0,0,0,0
30.0,91510.0,219926.0,484.0,24.24,48.0,0,0,0,0,0,1,0,0,0,0,0,0,1
68.0,24723.0,29022.0,536.0,12.55,60.0,0,0,0,1,0,0,1,0,0,0,0,0,0
67.0,31390.0,228135.0,835.0,13.26,36.0,0,0,0,0,0,0,1,0,0,0,0,0,1
19.0,20453.0,70116.0,767.0,19.32,48.0,0,0,0,0,0,0,0,0,0,0,0,0,1
66.0,35917.0,205236.0,801.0,11.81,12.0,0,0,0,0,0,0,0,1,0,0,0,0,0
47.0,97816.0,114576.0,574.0,12.83,60.0,1,0,0,0,0,1,0,1,0,0,0,0,0
32.0,112285.0,29022.0,835.0,5.17,12.0,0,0,0,0,0,0,0,1,0,0,0,0,0
26.0,135058.0,218508.0,733.0,17.24,24.0,0,0,0,0,0,0,0,1,0,0,0,0,0
69.0,57074.0,158808.0,583.0,16.9,24.0,0,0,0,0,0,0,1,0,0,0,0,0,0
19.0,81140.0,147512.0,323.0,17.04,60.0,0,0,0,0,0,1,1,0,0,0,0,0,1
55.0,28811.0,119129.0,839.0,12.13,12.0,0,0,0,0,0,1,0,0,0,0,0,0,0
18.0,81502.0,134086.0,689.0,13.05,60.0,0,0,0,0,0,0,0,0,0,0,0,0,1
37.0,86644.0,70932.0,812.0,5.06,60.0,0,0,0,0,0,0,0,1,0,0,0,0,0
47.0,97135.0,210274.0,790.0,10.65,36.0,0,0,0,0,0,0,1,0,0,0,0,0,0
60.0,17805.0,76538.0,438.0,22.78,12.0,1,0,0,0,0,0,1,0,0,0,0,0,1
34.0,73436.0,69776.0,590.0,5.37,36.0,0,0,0,1,0,0,0,0,0,0,0,0,0
32.0,107224.0,30111.0,415.0,10.07,36.0,0,0,0,0,0,0,0,1,0,0,0,0,0
42.0,18134.0,171075.0,401.0,20.92,60.0,1,0,0,0,0,1,0,1,0,0,0,0,1
53.0,84442.0,81901.0,683.0,20.15,60.0,1,0,0,0,0,1,0,0,0,0,0,0,1
21.0,42650.0,114908.0,677.0,17.7,24.0,0,0,0,0,0,0,0,0,0,0,0,0,0
51.0,140764.0,57080.0,480.0,6.93,12.0,1,0,0,0,0,0,0,0,0,0,0,0,0
64.0,43331.0,191362.0,370.0,24.3,24.0,0,0,0,1,0,0,1,0,0,0,0,0,0
36.0,59562.0,94523.0,826.0,20.97,48.0,0,0,0,0,0,0,0,0,0,0,0,0,1
21.0,22352.0,167310.0,510.0,11.53,12.0,0,0,0,0,0,1,0,1,0,0,0,0,1
36.0,82128.0,90801.0,347.0,13.33,12.0,1,0,0,1,0,0,1,0,0,0,0,0,1
26.0,148535.0,218059.0,570.0,15.49,24.0,1,0,0,0,0,0,0,0,0,0,0,0,1
63.0,116409.0,136606.0,583.0,3.89,24.0,0,0,0,0,0,0,0,1,0,0,0,0,0
56.0,48043.0,184088.0,515.0,24.18,60.0,0,0,0,0,0,0,0,0,0,0,0,0,1
38.0,25174.0,52814.0,315.0,15.95,36.0,1,0,0,0,0,0,1,0,0,0,0,0,1
27.0,70507.0,193368.0,795.0,20.2,24.0,1,0,0,0,0,0,1,0,0,0,0,0,1
29.0,73316.0,82690.0,468.0,20.63,48.0,0,0,0,0,0,0,1,0,0,0,0,0,0
37.0,46061.0,180229.0,747.0,16.69,48.0,0,0,0,1,0,0,1,0,0,0,0,0,0
57.0,135039.0,22924.0,458.0,21.27,48.0,1,0,0,0,0,0,0,0,0,0,0,0,1
37.0,148356.0,171855.0,373.0,21.33,12.0,0,0,0,0,0,1,0,0,0,0,0,0,0
34.0,86203.0,226574.0,342.0,23.46,60.0,0,0,0,1,0,0,0,1,0,0,0,0,1
34.0,148835.0,134929.0,434.0,19.24,36.0,0,0,0,0,0,1,1,0,0,0,0,0,0
25.0,41537.0,46216.0,715.0,6.03,48.0,1,0,0,0,0,0,0,1,0,0,0,0,1
41.0,131288.0,233867.0,436.0,11.78,48.0,0,0,0,0,0,0,0,1,0,0,0,0,0
39.0,16569.0,217488.0,398.0,23.81,36.0,0,0,0,0,0,1,1,0,0,0,0,0,1
36.0,100811.0,130780.0,675.0,23.92,12.0,1,0,0,0,0,0,0,0,0,0,0,0,0
66.0,39876.0,74451.0,781.0,4.28,48.0,0,0,0,0,0,1,0,0,0,0,0,0,0
38.0,38576.0,226267.0,576.0,13.55,60.0,1,0,0,0,0,0,1,0,0,0,0,0,1
27.0,98031.0,59746.0,515.0,18.74,36.0,0,0,0,0,0,0,0,0,0,0,0,0,1
44.0,20426.0,228080.0,768.0,21.19,24.0,0,0,0,0,0,1,0,1,0,0,0,0,1
31.0,44509.0,39757.0,729.0,3.59,36.0,1,0,0,0,0,1,1,0,0,0,0,0,0
36.0,73409.0,38005.0,697.0,13.63,24.0,0,0,0,0,0,1,1,0,0,0,0,0,1
30.0,138293.0,233073.0,644.0,20.71,60.0,1,0,0,0,0,1,0,0,0,0,0,0,1
26.0,30183.0,78979.0,367.0,4.71,36.0,0,0,0,1,0,0,1,0,0,0,0,0,0
34.0,141823.0,229686.0,795.0,17.94,48.0,0,0,0,1,0,0,0,0,0,0,0,0,1
54.0,63572.0,246765.0,424.0,18.92,36.0,0,0,0,1,0,0,0,0,0,0,0,0,0
19.0,51989.0,185719.0,558.0,15.84,48.0,0,0,0,1,0,0,0,1,0,0,0,0,1
46.0,52237.0,183956.0,541.0,3.25,36.0,0,0,0,1,0,0,1,0,0,0,0,0,0
20.0,104840.0,189558.0,333.0,20.4,48.0,1,0,0,0,0,0,0,0,0,0,0,0,0
19.0,66881.0,99356.0,673.0,16.55,12.0,1,0,0,0,0,1,0,1,0,0,0,0,1
20.0,64605.0,97509.0,636.0,20.85,12.0,1,0,0,0,0,0,0,0,0,0,0,0,1
18.0,126233.0,157494.0,679.0,15.45,36.0,0,0,0,0,0,0,0,0,0,0,0,0,1
63.0,38133.0,187196.0,605.0,22.7,48.0,0,0,0,1,0,0,1,0,0,0,0,0,0
18.0,26543.0,216544.0,461.0,20.89,36.0,0,0,0,0,0,1,1,0,0,0,0,0,1
22.0,60838.0,186843.0,754.0,20.04,36.0,0,0,0,1,0,0,0,1,0,0,0,0,1
68.0,85653.0,232917.0,328.0,23.53,36.0,0,0,0,1,0,0,1,0,0,0,0,0,0
38.0,117352.0,208121.0,729.0,18.04,36.0,0,0,0,0,0,0,1,0,0,0,0,0,0
26.0,98013.0,181170.0,374.0,9.22,36.0,0,0,0,0,0,1,1,0,0,0,0,0,0
40.0,88761.0,91330.0,423.0,15.7,24.0,0,0,0,1,0,0,1,0,0,0,0,0,0
18.0,31996.0,107238.0,650.0,19.94,36.0,1,0,0,0,0,1,0,0,0,0,0,0,1
51.0,36197.0,170121.0,681.0,11.35,24.0,0,0,0,0,0,0,1,0,0,0,0,0,1
61.0,23727.0,166673.0,507.0,7.85,12.0,0,0,0,0,0,0,1,0,0,0,0,0,0
35.0,27386.0,154161.0,697.0,14.06,60.0,0,0,0,0,0,1,0,0,0,0,0,0,0
29.0,148212.0,150332.0,836.0,2.3,24.0,1,0,0,0,0,0,0,1,0,0,0,0,0
40.0,40964.0,99125.0,550.0,16.99,60.0,1,0,0,0,0,0,0,0,0,0,0,0,0
59.0,99900.0,69328.0,423.0,21.93,60.0,0,0,0,0,0,0,1,0,0,0,0,0,0
67.0,102862.0,41537.0,439.0,21.39,60.0,1,0,0,1,0,0,0,0,0,0,0,0,0
41.0,72822.0,159045.0,769.0,16.21,48.0,1,0,0,0,0,0,0,0,0,0,0,0,1
51.0,20335.0,198077.0,550.0,21.64,24.0,1,0,0,0,0,1,0,1,0,0,0,0,1
55.0,140240.0,186298.0,367.0,22.25,36.0,0,0,0,0,0,1,0,0,0,0,0,0,0
53.0,36168.0,243084.0,577.0,11.29,24.0,0,0,0,1,0,0,0,1,0,0,0,0,0
43.0,110620.0,133113.0,333.0,12.87,48.0,0,0,0,0,0,0,0,0,0,0,0,0,1
47.0,43749.0,64492.0,628.0,12.04,12.0,0,0,0,0,0,0,0,1,0,0,0,0,0
24.0,85958.0,147135.0,333.0,19.23,48.0,1,0,0,0,0,0,0,1,0,0,0,0,1
44.0,115524.0,51256.0,543.0,13.85,12.0,0,0,0,1,0,0,0,1,0,0,0,0,1
37.0,95645.0,134991.0,439.0,4.94,48.0,0,0,0,0,0,0,1,0,0,0,0,0,0
39.0,96210.0,243953.0,628.0,19.19,36.0,0,0,0,0,0,0,0,1,0,0,0,0,1
20.0,56022.0,212744.0,413.0,6.26,60.0,0,0,0,0,0,0,0,1,0,0,0,0,1
21.0,71193.0,43328.0,755.0,12.97,60.0,0,0,0,1,0,0,0,1,0,0,0,0,0
54.0,24437.0,246506.0,474.0,19.95,12.0,1,0,0,0,0,0,1,0,0,0,0,0,0
21.0,60035.0,115490.0,704.0,13.42,24.0,0,0,0,0,0,1,0,1,0,0,0,0,1
35.0,30274.0,176665.0,400.0,3.35,60.0,0,0,0,0,0,1,0,0,0,0,0,0,1
20.0,139367.0,186330.0,408.0,8.26,48.0,1,0,0,1,0,0,0,0,0,0,0,0,1
34.0,56505.0,217441.0,600.0,22.22,48.0,0,0,0,0,0,1,0,1,0,0,0,0,1
32.0,135410.0,5292.0,690.0,2.12,36.0,0,0,0,0,0,0,1,0,0,0,0,0,0
49.0,117745.0,58190.0,611.0,15.43,36.0,1,0,0,0,0,0,0,0,0,0,0,0,0
33.0,36470.0,99580.0,710.0,20.68,60.0,1,0,0,1,0,0,0,0,0,0,0,0,1
40.0,50066.0,216730.0,311.0,24.66,48.0,0,0,0,0,0,0,0,1,0,0,0,0,1
27.0,114495.0,162519.0,491.0,13.31,60.0,0,0,0,1,0,0,0,1,0,0,0,0,1
52.0,125545.0,56660.0,522.0,3.03,60.0,1,0,0,1,0,0,1,0,0,0,0,0,0
47.0,39892.0,49029.0,415.0,6.88,48.0,0,0,0,0,0,1,1,0,0,0,0,0,0
22.0,44893.0,55215.0,522.0,4.4,48.0,0,0,0,0,0,0,0,1,0,0,0,0,1
64.0,97814.0,171045.0,721.0,11.87,24.0,1,0,0,0,0,0,1,0,0,0,0,0,0
33.0,33865.0,119996.0,599.0,9.32,60.0,0,0,0,0,0,1,1,0,0,0,0,0,0
48.0,65036.0,224561.0,803.0,6.06,36.0,1,0,0,0,0,1,1,0,0,0,0,0,0
49.0,125575.0,78271.0,595.0,13.02,24.0,1,0,0,0,0,0,0,0,0,0,0,0,1
21.0,57748.0,86843.0,569.0,2.79,60.0,0,0,0,0,0,0,1,0,0,0,0,0,0
34.0,138327.0,64824.0,748.0,3.37,24.0,0,0,0,0,0,0,1,0,0,0,0,0,1
55.0,25836.0,109727.0,512.0,18.33,24.0,0,0,0,0,0,1,0,1,0,0,0,0,1
30.0,98475.0,227983.0,785.0,18.85,24.0,0,0,0,0,0,0,0,1,0,0,0,0,0
50.0,82631.0,180321.0,331.0,14.24,36.0,0,0,0,0,0,0,0,1,0,0,0,0,1
65.0,44508.0,195560.0,313.0,17.36,60.0,0,0,0,1,0,0,0,1,0,0,0,0,0
35.0,15632.0,112542.0,332.0,20.19,36.0,0,0,0,0,0,1,0,0,0,0,0,0,1
67.0,29658.0,75121.0,379.0,19.29,12.0,1,0,0,0,0,0,1,0,0,0,0,0,1
42.0,18538.0,125170.0,808.0,24.38,60.0,0,0,0,0,0,0,0,1,0,0,0,0,1
65.0,101302.0,97844.0,813.0,16.57,12.0,0,0,0,0,0,0,0,0,0,0,0,0,0
20.0,21351.0,175221.0,505.0,7.73,36.0,1,0,0,1,0,0,0,0,0,0,0,0,1
19.0,19574.0,97298.0,301.0,23.94,60.0,0,0,0,0,0,0,0,1,0,0,0,0,1
18.0,137506.0,216972.0,584.0,3.69,12.0,0,0,0,1,0,0,0,1,0,0,0,0,0
28.0,103223.0,111631.0,724.0,10.12,60.0,0,0,0,0,0,0,0,1,0,0,0,0,0
63.0,33816.0,182154.0,371.0,24.57,24.0,0,0,0,0,0,1,1,0,0,0,0,0,1
19.0,42993.0,21539.0,773.0,23.85,60.0,0,0,0,0,0,0,1,0,0,0,0,0,1
19.0,108407.0,109758.0,825.0,4.76,48.0,1,0,0,0,0,0,1,0,0,0,0,0,1
31.0,97858.0,67081.0,688.0,11.07,12.0,1,0,0,0,0,0,0,1,0,0,0,0,1
40.0,112269.0,28643.0,422.0,17.41,60.0,0,0,0,1,0,0,1,0,0,0,0,0,0
42.0,17355.0,178832.0,424.0,23.32,60.0,0,0,0,1,0,0,0,0,0,0,0,0,1
31.0,70959.0,189523.0,473.0,20.5,48.0,0,0,0,0,0,1,1,0,0,0,0,0,1
45.0,49594.0,233336.0,348.0,10.42,36.0,0,0,0,0,0,0,0,1,0,0,0,0,1
27.0,87233.0,200616.0,366.0,15.24,48.0,0,0,0,0,0,1,0,1,0,0,0,0,1
26.0,112303.0,155342.0,702.0,19.66,60.0,0,0,0,1,0,0,1,0,0,0,0,0,0
58.0,19740.0,116523.0,648.0,9.12,24.0,1,0,0,1,0,0,0,0,0,0,0,0,1
18.0,144208.0,198755.0,481.0,4.47,36.0,0,0,0,0,0,0,0,0,0,0,0,0,1
27.0,123081.0,204580.0,358.0,20.62,60.0,0,0,0,0,0,1,0,0,0,0,0,0,0
57.0,65619.0,239698.0,504.0,16.7,48.0,1,0,0,0,0,1,0,0,0,0,0,0,1
20.0,115298.0,53395.0,828.0,22.09,60.0,0,0,0,0,0,0,0,1,0,0,0,0,1
24.0,18167.0,219457.0,690.0,22.7,36.0,0,0,0,1,0,0,1,0,0,0,0,0,1
22.0,106159.0,52819.0,615.0,11.17,48.0,1,0,0,1,0,0,0,0,0,0,0,0,1
45.0,108818.0,183211.0,492.0,8.81,12.0,1,0,0,0,0,1,0,1,0,0,0,0,0
37.0,115539.0,35709.0,726.0,23.66,60.0,0,0,0,1,0,0,1,0,0,0,0,0,0
37.0,113774.0,52555.0,690.0,19.62,12.0,0,0,0,0,0,0,0,1,0,0,0,0,0
36.0,15270.0,29949.0,488.0,16.83,24.0,0,0,0,0,0,0,0,0,0,0,0,0,1
28.0,116799.0,124659.0,737.0,21.19,12.0,1,0,0,0,0,1,0,0,0,0,0,0,0
26.0,28432.0,216622.0,468.0,15.4,12.0,1,0,0,0,0,1,0,1,0,0,0,0,1
25.0,111709.0,141890.0,652.0,7.01,60.0,0,0,0,0,0,0,1,0,0,0,0,0,0
64.0,49421.0,119383.0,745.0,7.48,36.0,0,0,0,0,0,0,0,0,0,0,0,0,1
67.0,126214.0,79082.0,366.0,18.12,60.0,0,0,0,0,0,0,1,0,0,0,0,0,1
54.0,27431.0,13828.0,495.0,14.19,24.0,1,0,0,1,0,0,1,0,0,0,0,0,0
28.0,30329.0,20831.0,757.0,24.37,36.0,0,0,0,0,0,0,1,0,0,0,0,0,1
35.0,76954.0,196324.0,494.0,18.29,60.0,0,0,0,1,0,0,1,0,0,0,0,0,1
31.0,67140.0,219503.0,409.0,17.29,48.0,0,0,0,1,0,0,1,0,0,0,0,0,0
69.0,148725.0,36854.0,336.0,12.86,60.0,0,0,0,0,0,0,1,0,0,0,0,0,0
52.0,113963.0,23838.0,453.0,15.47,60.0,0,0,0,0,0,0,1,0,0,0,0,0,0
26.0,95085.0,169756.0,420.0,17.69,24.0,0,0,0,1,0,0,1,0,0,0,0,0,0
22.0,94478.0,134659.0,316.0,12.71,24.0,0,0,0,0,0,1,0,0,0,0,0,0,0
57.0,50009.0,83951.0,573.0,20.96,12.0,0,0,0,0,0,0,1,0,0,0,0,0,0
40.0,133009.0,98993.0,714.0,18.66,12.0,1,0,0,0,0,0,1,0,0,0,0,0,0
37.0,115365.0,120076.0,345.0,5.77,24.0,0,0,0,1,0,0,0,0,0,0,0,0,0
44.0,25047.0,89917.0,639.0,20.88,12.0,0,0,0,0,0,0,0,1,0,0,0,0,0
61.0,127804.0,118097.0,786.0,9.27,24.0,0,0,0,0,0,1,0,0,0,0,0,0,0
27.0,23431.0,188506.0,457.0,13.13,12.0,0,0,0,0,0,0,1,0,0,0,0,0,1
22.0,18046.0,25467.0,507.0,16.57,36.0,0,0,0,0,0,0,0,1,0,0,0,0,0
21.0,138906.0,5958.0,432.0,17.94,12.0,1,0,0,0,0,1,1,0,0,0,0,0,0
39.0,59620.0,185591.0,616.0,3.3,60.0,1,0,0,1,0,0,0,0,0,0,0,0,0
38.0,70310.0,225815.0,611.0,2.36,48.0,1,0,0,0,0,0,0,1,0,0,0,0,1
22.0,149314.0,169301.0,662.0,12.48,48.0,0,0,0,0,0,0,0,0,0,0,0,0,0
43.0,142906.0,249239.0,732.0,6.16,60.0,0,0,0,0,0,1,0,1,0,0,0,0,1
24.0,121639.0,224784.0,548.0,9.38,12.0,0,0,0,0,0,1,0,0,0,0,0,0,0
20.0,17206.0,112797.0,315.0,2.13,36.0,0,0,0,0,0,0,0,1,0,0,0,0,1
27.0,137142.0,35801.0,787.0,12.41,60.0,0,0,0,1,0,0,1,0,0,0,0,0,0
20.0,19586.0,219779.0,434.0,15.21,36.0,0,0,0,0,0,1,0,1,0,0,0,0,1
32.0,138916.0,82017.0,476.0,6.64,48.0,0,0,0,1,0,0,0,1,0,0,0,0,1
59.0,26840.0,150995.0,786.0,8.47,24.0,0,0,0,0,0,1,0,0,0,0,0,0,0
32.0,116707.0,96637.0,468.0,5.54,24.0,0,0,0,0,0,1,1,0,0,0,0,0,0
26.0,25280.0,65980.0,722.0,20.8,24.0,0,0,0,0,0,0,0,0,0,0,0,0,0
19.0,129579.0,212558.0,711.0,14.35,12.0,0,0,0,0,0,1,0,1,0,0,0,0,1
19.0,76300.0,44123.0,446.0,21.8,12.0,0,0,0,0,0,0,0,1,0,0,0,0,1
36.0,27129.0,31556.0,551.0,22.46,24.0,0,0,0,1,0,0,0,0,0,0,0,0,0
28.0,54034.0,194863.0,352.0,24.69,24.0,0,0,0,0,0,0,1,0,0,0,0,0,1
29.0,141303.0,179235.0,549.0,19.24,12.0,1,0,0,1,0,0,0,0,0,0,0,0,1
54.0,83980.0,111807.0,767.0,10.98,12.0,0,0,0,0,0,0,1,0,0,0,0,0,0
41.0,17257.0,118160.0,318.0,13.83,48.0,0,0,0,0,0,0,0,1,0,0,0,0,1
54.0,92740.0,6670.0,497.0,17.65,24.0,1,0,0,0,0,0,1,0,0,0,0,0,0
28.0,98597.0,53297.0,439.0,7.14,60.0,0,0,0,0,0,0,1,0,0,0,0,0,0
21.0,148446.0,199093.0,625.0,24.32,36.0,0,0,0,0,0,1,0,0,0,0,0,0,1
66.0,31718.0,100834.0,566.0,19.15,24.0,0,0,0,0,0,0,0,1,0,0,0,0,0
42.0,32569.0,121756.0,629.0,10.62,48.0,0,0,0,0,0,0,1,0,0,0,0,0,1
26.0,52575.0,228934.0,595.0,18.02,12.0,0,0,0,0,0,0,1,0,0,0,0,0,1
38.0,57575.0,217152.0,371.0,7.3,60.0,0,0,0,0,0,0,0,1,0,0,0,0,1
37.0,115711.0,214147.0,604.0,9.13,36.0,1,0,0,0,0,0,1,0,0,0,0,0,1
35.0,27112.0,56611.0,689.0,2.48,60.0,1,0,0,0,0,1,0,0,0,0,0,0,0
45.0,139016.0,112413.0,708.0,8.8,24.0,0,0,0,0,0,1,0,0,0,0,0,0,0
24.0,39606.0,18647.0,587.0,18.2,48.0,0,0,0,0,0,0,0,1,0,0,0,0,0
24.0,69812.0,162948.0,349.0,22.08,12.0,0,0,0,1,0,0,0,0,0,0,0,0,0
22.0,74763.0,162382.0,326.0,24.21,48.0,1,0,0,0,0,1,0,1,0,0,0,0,1
57.0,63602.0,113093.0,637.0,9.35,24.0,1,0,0,0,0,0,0,1,0,0,0,0,1
62.0,28114.0,172426.0,731.0,18.08,12.0,1,0,0,1,0,0,0,1,0,0,0,0,0
61.0,80377.0,209553.0,780.0,24.12,24.0,0,0,0,0,0,1,0,0,0,0,0,0,0
23.0,142270.0,183145.0,616.0,15.24,60.0,0,0,0,0,0,0,0,1,0,0,0,0,1
40.0,136905.0,154574.0,306.0,6.46,12.0,0,0,0,0,0,0,0,0,0,0,0,0,1
32.0,114016.0,90333.0,579.0,24.26,36.0,0,0,0,0,0,0,0,0,0,0,0,0,1
28.0,66475.0,183427.0,592.0,24.44,60.0,0,0,0,0,0,1,0,1,0,0,0,0,0
27.0,117133.0,203218.0,405.0,3.1,60.0,0,0,0,0,0,1,0,1,0,0,0,0,1
41.0,146859.0,70796.0,447.0,21.38,36.0,0,0,0,0,0,0,0,0,0,0,0,0,0
57.0,101708.0,51122.0,446.0,4.72,24.0,0,0,0,0,0,1,0,0,0,0,0,0,0
56.0,25163.0,196181.0,448.0,21.6,48.0,0,0,0,0,0,0,0,0,0,0,0,0,0
22.0,143143.0,240812.0,820.0,15.76,36.0,0,0,0,0,0,0,0,1,0,0,0,0,1
18.0,49596.0,143385.0,627.0,16.01,24.0,1,0,0,0,0,0,0,1,0,0,0,0,1
67.0,105136.0,28581.0,635.0,5.46,24.0,1,0,0,0,0,0,1,0,0,0,0,0,0
42.0,64983.0,115683.0,595.0,14.18,12.0,0,0,0,0,0,0,0,0,0,0,0,0,1
53.0,76687.0,88478.0,341.0,10.85,48.0,0,0,0,0,0,0,1,0,0,0,0,0,0
21.0,68918.0,89492.0,709.0,8.44,24.0,0,0,0,0,0,0,0,0,0,0,0,0,0
43.0,128814.0,142718.0,675.0,10.31,60.0,0,0,0,0,0,1,0,0,0,0,0,0,1
27.0,85442.0,197254.0,684.0,18.52,60.0,0,0,0,1,0,0,0,1,0,0,0,0,1
59.0,19423.0,89676.0,827.0,6.38,60.0,1,0,0,0,0,0,0,0,0,0,0,0,1
40.0,123814.0,144902.0,309.0,10.77,24.0,1,0,0,0,0,0,1,0,0,0,0,0,0
19.0,78300.0,239978.0,387.0,16.96,36.0,0,0,0,0,0,1,0,0,0,0,0,0,1
32.0,122336.0,198744.0,764.0,14.25,48.0,1,0,0,1,0,0,0,1,0,0,0,0,1
24.0,147791.0,85809.0,581.0,9.55,24.0,1,0,0,0,0,0,0,1,0,0,0,0,1
62.0,58712.0,188494.0,700.0,10.62,24.0,0,0,0,0,0,1,0,0,0,0,0,0,0
21.0,33038.0,57161.0,794.0,15.21,48.0,1,0,0,0,0,0,0,0,0,0,0,0,1
23.0,20315.0,239567.0,340.0,13.93,60.0,1,0,0,1,0,0,0,0,0,0,0,0,1
51.0,26404.0,212476.0,305.0,21.15,24.0,1,0,0,0,0,0,0,0,0,0,0,0,1
63.0,16928.0,83659.0,523.0,18.5,36.0,0,0,0,0,0,0,0,0,0,0,0,0,1
37.0,38138.0,183115.0,413.0,22.82,48.0,0,0,0,0,0,1,1,0,0,0,0,0,0
26.0,85645.0,237113.0,472.0,19.78,48.0,1,0,0,0,0,0,0,0,0,0,0,0,1
19.0,79159.0,9783.0,769.0,23.3,36.0,0,0,0,1,0,0,0,0,0,0,0,0,0
63.0,72021.0,98227.0,697.0,11.09,48.0,0,0,0,0,0,0,0,1,0,0,0,0,0
63.0,90010.0,79585.0,761.0,9.11,48.0,0,0,0,1,0,0,0,1,0,0,0,0,0
61.0,45147.0,224753.0,541.0,12.52,48.0,0,0,0,1,0,0,1,0,0,0,0,0,0
18.0,52025.0,67834.0,375.0,17.67,12.0,0,0,0,0,0,0,0,1,0,0,0,0,1
19.0,78960.0,103859.0,458.0,8.96,60.0,0,0,0,1,0,0,1,0,0,0,0,0,1
18.0,106041.0,9763.0,774.0,18.36,60.0,0,0,0,0,0,1,0,0,0,0,0,0,0
37.0,126547.0,155358.0,594.0,18.7,60.0,1,0,0,0,0,0,0,1,0,0,0,0,0
28.0,114957.0,22046.0,596.0,24.01,36.0,0,0,0,0,0,0,0,0,0,0,0,0,1
